50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,pass_success,pass_distance,half
,,,,,,,,,,,,,,,,,0.341293,,,,,,,,,,,,,c1d8a453-23cb-4cf7-a8aa-5aa82826eca9,1121,,"[105.9, 24.8]",3773386,27,,,,,3.0466409,,Right Foot,,,,"[101.7, 25.2]",Ground Pass,,4.2190046,,Incomplete,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Anssumane Fati,30756.0,Left Wing,49,Barcelona,217,"['64ff9a38-17ed-49b2-8018-d57121f6208f', 'ef2cb7db-58ea-4e53-bf2e-6aa9b97d77e1']",12,,,,,,,,,,,,,,,,,,Barcelona,217,1632,Pass,,0,4.219004621945801,1H
,,,,,,,,,,,,,,,,,1.33326,,,,,,,,,,,,,3cef697d-655f-4066-a8dd-eb769d03b878,1124,,"[27.6, 73.1]",3773386,27,,,,,-0.48859045,,Right Foot,,,,"[46.6, 63.0]",Low Pass,,21.517668,,,,Deyverson Brum Silva Acosta,25134.0,,,,,Recovery,1,From Throw In,Edgar Antonio Méndez Ortega,26387.0,Right Midfield,49,Barcelona,217,['58e3878a-cf3f-4bb7-990c-01ed7a5af445'],16,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,1636,Pass,,1,21.517667159801498,1H
,,,,,,,,,,,,,,,,,1.02768,,,,,,,,,,,,,32ce51e2-be57-4126-b9e4-8e81d17438c2,1128,,"[78.0, 10.9]",3773386,27,,,,,2.806856,,Left Foot,,,,"[68.8, 14.1]",Low Pass,,9.740637,,,,Clément Lenglet,6826.0,,,,,Recovery,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,49,Barcelona,217,"['01aab286-2bb4-41ed-bbbf-6ad932c66d3f', '6136988d-92c8-4bcf-b88d-1d18aa2717b3']",19,,,,,,,,,,,,,,,,,,Barcelona,217,1639,Pass,,1,9.74063652950874,1H
,,,,,,,,,,,,,,,,,1.402042,,,,,,,,,,,,,beebd4de-9847-4d67-a862-d5566cc71ce1,1131,,"[64.7, 17.5]",3773386,27,,,,,2.2534647,,Left Foot,,,,"[56.0, 28.2]",Ground Pass,,13.790577,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,49,Barcelona,217,['2b5ea9ca-5767-41f6-958a-8eb344e68cd4'],21,,,,,,,,,,,,,,,,,,Barcelona,217,1641,Pass,,1,13.790576492663389,1H
,,,,,,,,,,,,,,,,,1.163259,,,,,,,,,,,,,2c489b84-1b1d-48ec-a027-0c64c13bb588,1134,,"[56.4, 48.2]",3773386,27,,,,,1.5647722,,Right Foot,,,,"[56.5, 64.8]",Ground Pass,,16.600302,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,49,Barcelona,217,['c401b737-89da-463d-b778-bed096f01133'],26,,,,,,,,,,,,,,,,,,Barcelona,217,1646,Pass,,1,16.600301202086662,1H
,,,,,,,,,,,,,,,,,2.231235,,,,,,,,,,,,,ddfcd22d-5b8e-4c33-b95d-dd4ffdb66778,1138,,"[55.7, 60.0]",3773386,27,,,,,-1.7750283,,Left Foot,,,,"[49.3, 29.1]",Ground Pass,,31.555824,,,,Clément Lenglet,6826.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,49,Barcelona,217,"['4334572b-fcf4-4f09-8aaf-446b9d0b4387', 'bcf208b6-42b6-4645-9aeb-6a0b0e740f77']",28,,,,,,,,,,,,,,,,,,Barcelona,217,1648,Pass,True,1,31.555823551287645,1H
,,,,,,,,,,,,,,,,,1.143729,,,,,,,,,,,,,e6862857-ac6b-4fed-b21b-7ea53f62a28f,1141,,"[62.4, 26.7]",3773386,27,,,,,-1.0140849,,Left Foot,,,,"[71.3, 12.4]",Ground Pass,,16.843397,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Clément Lenglet,6826.0,Left Center Back,49,Barcelona,217,['b03f7914-d1ba-4e06-b560-c06596a2d386'],35,,,,,,,,,,,,,,,,,,Barcelona,217,1655,Pass,,1,16.84339633209407,1H
,,,,,,,,,,,,,,,,,0.977361,,,,,,,,,,,,,255d1ca6-ff54-4d0a-93c5-cadf130c63b5,1144,,"[70.9, 15.6]",3773386,27,,,,,1.4251679,,Left Foot,,,,"[73.1, 30.6]",Ground Pass,,15.160475,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,49,Barcelona,217,['1151ea8f-bbd5-4f54-8ed4-d818a29aef1f'],38,,,,,,,,,,,,,,,,,,Barcelona,217,1658,Pass,,1,15.16047492659778,1H
,,,,,,,,,,,,,,,,,1.289205,,,,,,,,,,,,,874954d6-5561-41c4-beb6-1cfe44d010d8,1148,,"[72.2, 33.8]",3773386,27,,,,,2.262301,,Right Foot,,,,"[62.1, 46.0]",Ground Pass,,15.838244,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,49,Barcelona,217,"['d3b0db2c-3dd8-484c-8572-a54e7e330349', 'f642fbfe-b162-47f2-a23c-a076d4ee1563']",40,,,,,,,,,,,,,,,,,,Barcelona,217,1660,Pass,True,1,15.838244852255572,1H
,,,,,,,,,,,,,,,,,1.0347,,,,,,,,,,,,,b6d044c1-d045-4683-a239-ab20f69eac5d,1151,,"[63.5, 46.4]",3773386,27,,,,,1.5870111,,Right Foot,,,,"[63.2, 64.9]",Ground Pass,,18.502432,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,49,Barcelona,217,['0b4cd6cd-ba41-4938-820d-607394725d07'],42,,,,,,,,,,,,,,,,,,Barcelona,217,1662,Pass,,1,18.502432272541906,1H
,,,,,,,,,,,,,,,,,1.271404,,,,,,,,,,,,,1c612122-59b9-43b6-9e21-eaa895076d6a,1154,,"[63.2, 67.9]",3773386,27,,,,,0.52662724,,Right Foot,,,,"[76.1, 75.4]",Ground Pass,,14.921796,,,,Ousmane Dembélé,5477.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,49,Barcelona,217,['77b6c3f9-37b3-4c15-8033-24cc13a07f70'],44,,,,,,,,,,,,,,,,,,Barcelona,217,1664,Pass,,1,14.921796138535058,1H
,,,,,,,,,,,,,,,,,0.798789,,,,,,,,,,,,,dd8303d1-20d6-4d6a-b8fa-c8553e92550e,1162,,"[76.9, 72.8]",3773386,27,,,,,-1.4824195,,Left Foot,,,,"[77.6, 64.9]",Ground Pass,,7.930952,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Wing,49,Barcelona,217,"['a79d9c17-8c19-4fbd-b295-33930655cc0c', 'ff64e4a9-2106-4b1c-b124-b5c82fc1f760']",52,,,,,,,,,,,,,,,,,,Barcelona,217,1672,Pass,True,1,7.930952023559331,1H
,,,,,,,,,,,,,,,,,0.83072,,,,,,,,,,,,,cca77399-ce98-4b9f-b505-e03210299274,1165,,"[78.7, 66.4]",3773386,27,,,,,0.4891198,,Left Foot,,,,"[84.9, 69.7]",Ground Pass,,7.023532,,,,Ousmane Dembélé,5477.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,49,Barcelona,217,['bbe9548b-31ce-42ed-88ee-a73dddb247e8'],55,,,,,,,,,,,,,,,,,,Barcelona,217,1675,Pass,,1,7.023531875061152,1H
,,,,,,,,,,,,,,,,,0.960146,,,,,,,,,,,,,1ef9fb69-4fe8-442a-84d7-ae5933bc42c9,1173,,"[31.8, 22.5]",3773386,28,,,,,0.304803,,Right Foot,,,,"[40.7, 25.3]",Ground Pass,,9.330059,,,,Deyverson Brum Silva Acosta,25134.0,,,,,,1,Regular Play,Rodrigo Andrés Battaglia,10605.0,Center Defensive Midfield,50,Deportivo Alavés,206,['0a3ffbcc-fac7-41f2-abd8-2eeca1a94d52'],3,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,1683,Pass,,1,9.330058949438639,1H
,,,,,,,,,,,,,,,,,1.015911,,,,,,,,,,,,,f063258c-beb5-4bba-840c-fef4cb16dbd8,1177,,"[38.4, 25.9]",3773386,28,,,,,2.670699,,Left Foot,,,,"[32.9, 28.7]",Ground Pass,,6.1717095,,,,Tomás Pina Isla,6622.0,,,,,,1,Regular Play,Deyverson Brum Silva Acosta,25134.0,Center Forward,50,Deportivo Alavés,206,"['7edb8982-0c5d-41d1-a549-15c0072d5449', 'd84a6429-d096-47f6-b0b7-1bcbc4db8b15']",5,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,1685,Pass,True,1,6.171709649683789,1H
,,,,,,,,,,,,,,,,,3.000456,,,,,,,,,,,,,5b6eafb0-b1b9-4e84-b484-2cb609a8d7ff,1185,,"[18.4, 28.9]",3773386,28,,,,,0.8050035,,Right Foot,,,,"[58.4, 70.5]",High Pass,,57.711002,,,,Edgar Antonio Méndez Ortega,26387.0,,True,,,Recovery,1,Regular Play,Rubén Duarte Sánchez,6612.0,Left Back,50,Deportivo Alavés,206,['85425258-56f9-4596-8e21-3b3c4088e621'],10,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,1690,Pass,,1,57.71100414998859,1H
,,,,,,,,,,,,,,,,,1.725974,,,,,,,,,,,,,05fc9706-1c60-4625-943c-abb93cf51b24,1191,,"[55.6, 69.7]",3773386,28,,,,,-3.0877233,,Right Foot,,,,"[35.2, 68.6]",Ground Pass,,20.429636,,,,Víctor Laguardia Cisneros,6615.0,,,,,Free Kick,1,From Free Kick,Joaquín Navarro Jiménez,6923.0,Right Back,51,Deportivo Alavés,206,['55e518a2-2e6f-425d-830b-6796bb276325'],47,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,1727,Pass,,1,20.429635336931494,1H
,,,,,,,,,,,,,,,,,2.327984,,,,,,,,,,,,,73b29abe-5c78-4e04-9a5a-df20bdd26eb7,1194,,"[39.2, 68.6]",3773386,28,,,,,-0.57618725,,Right Foot,,,,"[76.6, 44.3]",High Pass,,44.60101,,,,José Ignacio Peleteiro Ramallo,9462.0,,,,,,1,From Free Kick,Víctor Laguardia Cisneros,6615.0,Right Center Back,51,Deportivo Alavés,206,['4cee597e-d0c1-4716-829d-d27b3c0fef52'],52,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,1732,Pass,,1,44.60100895719736,1H
,,,,,,,,,,,,,,,,,1.653673,,,,,,,,,,,,,747b32ff-13ff-42de-a4fb-4ac9f6be78ca,1200,,"[34.6, 54.4]",3773386,29,,,,,-1.5402381,,Right Foot,,,,"[35.3, 31.5]",Ground Pass,,22.910696,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,52,Barcelona,217,['0843171a-3d99-4ffb-a70d-cd22df103499'],0,,,,,,,,,,,,,,,,,,Barcelona,217,1740,Pass,,1,22.91069619195366,1H
,,,,,,,,,,,,,,,,,0.811557,,,,,,,,,,,,,499762d3-5278-445d-a2b6-dca70a1f2c06,1203,,"[53.4, 23.3]",3773386,29,,,,,0.26984915,,Left Foot,,,,"[62.8, 25.9]",Ground Pass,,9.752948,,,,Antoine Griezmann,5487.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,52,Barcelona,217,['65f071c0-0330-46ee-8de2-c48cbcf519a9'],6,,,,,,,,,,,,,,,,,,Barcelona,217,1746,Pass,,1,9.752948272189284,1H
,,,,,,,,,,,,,,,,,0.543797,,,,,,,,,,,,,fe5d4830-254f-49dc-97dd-d08fb83a930a,1205,,"[62.8, 25.9]",3773386,29,,,,,-0.9080668,,Left Foot,,,,"[66.0, 21.8]",Ground Pass,,5.2009616,,Incomplete,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Center Forward,52,Barcelona,217,"['1094eb9d-4f0d-4374-a368-6ad267415dc1', '9ad511f0-f1a2-4bec-a2b2-b9ad7fdac7c1']",7,,,,,,,,,,,,,,,,,,Barcelona,217,1747,Pass,,0,5.200961449578338,1H
,,,,,,,,,,,,,,,,,0.728006,,,,,,,,,,,,,bf7f1dc6-069c-4578-893e-242fb918b52a,1218,,"[19.3, 7.8]",3773386,29,,,,,0.05675716,,Left Foot,,,,"[28.1, 8.3]",Ground Pass,,8.814193,,,,Jordi Alba Ramos,5211.0,,,,,Recovery,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,52,Barcelona,217,['f191c55b-2c6d-40f8-a4e0-8255361dd7d3'],18,,,,,,,,,,,,,,,,,,Barcelona,217,1758,Pass,,1,8.814193099768124,1H
,,,,,,,,,,,,,,,,,0.876628,,,,,,,,,,,,,da0e4b9c-3ec5-4ed1-b352-5f66a9ed3ca5,1221,,"[28.1, 8.3]",3773386,29,,,,,1.3182421,,Left Foot,,,,"[29.7, 14.5]",Ground Pass,,6.4031243,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,52,Barcelona,217,['b458744a-7417-4aeb-b2f9-96e22eb44484'],19,,,,,,,,,,,,,,,,,,Barcelona,217,1759,Pass,,1,6.403124237432848,1H
,,,,,,,,,,,,,,,,,1.540012,,,,,,,,,,,,,71b2d076-0176-4975-b581-ec1e491968d9,1223,,"[29.7, 14.5]",3773386,29,,,,,-0.29586637,,Left Foot,,,,"[48.4, 8.8]",Ground Pass,,19.549425,,,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,52,Barcelona,217,['71a32942-e529-4a11-b582-9a7c12178908'],20,,,,,,,,,,,,,,,,,,Barcelona,217,1760,Pass,,1,19.549424543960367,1H
,,,,,,,,,,,,,,,,,1.430031,,,,,,,,,,,,,935443dd-b9cf-416f-9807-3729dd2f9eca,1226,,"[56.0, 11.5]",3773386,29,,,,,-0.13139713,,Right Foot,,,,"[78.7, 8.5]",Ground Pass,,22.897379,,,,Anssumane Fati,30756.0,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,52,Barcelona,217,['68594e51-5e9b-4f6c-9c8f-09d42d49ab2d'],23,,,,,,,,,,,,,,,,,,Barcelona,217,1763,Pass,,1,22.897379762758884,1H
,,,,,,,,,,,,,,,,,1.042351,,,,,,,,,,,,,adc087c4-8f7e-40fe-82b7-6bf21baa1d3f,1229,,"[89.6, 8.5]",3773386,29,,,,,3.047851,,Right Foot,,,,"[77.9, 9.6]",Ground Pass,,11.7515955,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Anssumane Fati,30756.0,Left Wing,52,Barcelona,217,['a40792dc-c315-4fdb-bfcc-7f4828e0afbf'],31,,,,,,,,,,,,,,,,,,Barcelona,217,1771,Pass,,1,11.75159563633806,1H
,,,,,,,,,,,,,,,,,1.180571,,,,,,,,,,,,,7f602ba0-17b2-4224-9a4a-47f74b2d2843,1232,,"[75.8, 15.0]",3773386,29,,,,,1.82812,,Left Foot,,,,"[71.3, 32.1]",Ground Pass,,17.682194,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,52,Barcelona,217,['7e9b8664-dfc3-4581-adca-d5e0c4a20bb0'],33,,,,,,,,,,,,,,,,,,Barcelona,217,1773,Pass,,1,17.68219443394965,1H
,,,,,,,,,,,,,,,,,1.872503,,,,,,,,,,,,,d385fbd2-9a77-40d9-b3f9-c5c5a61527a3,1235,,"[72.7, 35.8]",3773386,29,,,,,1.2246604,,Right Foot,,,,"[85.9, 72.4]",Low Pass,,38.90758,,,,Ousmane Dembélé,5477.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,52,Barcelona,217,['6f8f99a2-2a80-46d7-a8a8-7983d3742d48'],36,,,,,,,,,,,,,,,,,,Barcelona,217,1776,Pass,,1,38.90758280849635,1H
,,,,,,,,,,,,,,,,,0.961026,,,,,,,,,,,,,87b8dd74-80d7-4630-b730-9233bc635f4c,1239,,"[97.6, 61.5]",3773386,29,,,,,-1.4981968,,Left Foot,,,,"[98.4, 50.5]",Ground Pass,,11.029053,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing,52,Barcelona,217,"['2db6bd62-365b-4a17-be0b-77a7c1564a50', '2ff5723e-6aae-4d36-ac6a-f38b86c5dd56']",41,,,,,,,,,,,,,,,,,,Barcelona,217,1781,Pass,True,1,11.02905254316979,1H
,,,,,,,,,,,,,,,,,0.808218,,,,,,,,,,,,,621f751e-e831-4357-ba3f-ee3cf4d36771,1242,,"[98.7, 51.9]",3773386,29,,,,,0.8902751,,Left Foot,,,,"[102.1, 56.1]",Ground Pass,,5.4037023,,Incomplete,,Ousmane Dembélé,5477.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,52,Barcelona,217,"['400b0a2b-7a69-4c1f-9262-228af7ba9865', '843eb291-db77-4928-b02c-0aa8c94cab45']",42,,,,,,,,,,,,,,,,,,Barcelona,217,1782,Pass,,0,5.403702434442516,1H
,,,,,,,,,,,,,,,,,0.263772,,,,,,,,,,,,,113f564d-adda-4d4c-82fa-db4dc5b0b067,1248,,"[99.6, 55.9]",3773386,29,,,,,-1.8925469,,Left Foot,,,,"[99.1, 54.4]",Ground Pass,,1.5811388,,Incomplete,,Frenkie de Jong,8118.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,52,Barcelona,217,"['176d1bf1-2622-494f-a7f4-d6d3b11f6728', '2c9f9992-b47f-4e20-80e1-9110db9db43c', 'a5d39f30-30ef-4bc0-bb69-243a0ffc654e']",45,,,,,,,,,,,,,,,,,,Barcelona,217,1785,Pass,True,0,1.5811388300841898,1H
,,,,,,,,,,,,,,,,,1.889142,,,,,,,,,,,,,018d3e8d-b88b-4b94-8d84-c13d7d9dc1ab,1252,,"[87.9, 57.8]",3773386,29,,,,,0.7462026,,Right Foot,,,,"[93.2, 62.7]",High Pass,,7.218033,,Incomplete,,Sergi Roberto Carnicer,6379.0,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,52,Barcelona,217,"['380034fd-406b-418b-8574-e5df050bccb0', '3ac0c7fd-3e27-481d-add6-2e0eab3ce06c', 'f9756960-42cc-4d23-967f-897b91799096']",46,,,,,,,,,,,,,,,,,,Barcelona,217,1786,Pass,True,0,7.218032973047437,1H
,,,,,,,,,,,,,,,,,0.545215,,,,,,,,,,,,,2af4d1d3-77ba-4de9-8476-0c76173719a5,1258,,"[85.3, 46.4]",3773386,29,,,,,0.12591262,,Right Foot,,,,"[93.2, 47.4]",Low Pass,,7.9630394,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Recovery,1,Regular Play,Frenkie de Jong,8118.0,Left Defensive Midfield,52,Barcelona,217,['bc2fe947-aa24-4816-b144-733ead255e84'],50,,,,,,,,,,,,,,,,,,Barcelona,217,1790,Pass,,1,7.963039620647388,1H
,,,,,,,,,,,,,,,,,1.105328,,,,,,,,,,,,,4a2165ba-880f-4497-995f-07012a29be24,1266,,"[32.0, 35.6]",3773386,29,,,,,0.20982832,,Right Foot,,,,"[42.8, 37.9]",Low Pass,,11.0421915,,,,Luis Jesús Rioja González,24049.0,,,,,,1,Regular Play,Tomás Pina Isla,6622.0,Right Center Midfield,52,Barcelona,217,['7f480009-0e4a-4816-92ec-db924101ac7b'],53,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,1793,Pass,,1,11.042191811411353,1H
,,,,,,,,,,,,,,,,,2.188522,,,,,,,,,,,,,2a4027ed-c768-4c2b-9c72-010d13c67172,1272,,"[78.5, 38.2]",3773386,30,,,,,0.41031015,,Other,,,,"[98.5, 46.9]",High Pass,,21.810318,,Incomplete,,Luis Jesús Rioja González,24049.0,,,,,Recovery,1,Regular Play,Deyverson Brum Silva Acosta,25134.0,Center Forward,52,Barcelona,217,"['0f4a57b2-91ec-4360-bf09-857d2ea2a5f5', '97cc07b9-4d2a-40cb-8f33-7527a7886c23', 'dbe1ca67-f84a-4545-bf69-512b214938fb']",0,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,1800,Pass,True,0,21.810318658836692,1H
,,,,,,,,,,,,,,,,,0.853744,,,,,,,,,,,,,dbe1ca67-f84a-4545-bf69-512b214938fb,1274,,"[21.6, 33.2]",3773386,30,,,,,2.8712673,,Right Foot,,,,"[13.3, 35.5]",Ground Pass,,8.612782,,,,Norberto Murara Neto,6590.0,,,,,Recovery,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,52,Barcelona,217,"['2a4027ed-c768-4c2b-9c72-010d13c67172', '6e3d9ee9-3e7c-4271-a08c-edb19af35699']",3,,,,,,,,,,,,,,,,,,Barcelona,217,1803,Pass,,1,8.61278120005379,1H
,,,,,,,,,,,,,,,,,1.243443,,,,,,,,,,,,,a7064693-998f-49c2-a4b1-236e78c60a91,1284,,"[61.0, 40.1]",3773386,31,,True,,,2.6603258,,Left Foot,,,,"[52.0, 44.8]",Ground Pass,,10.153324,,,,Sergio Busquets i Burgos,5203.0,,,,,Kick Off,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,53,Barcelona,217,['31894c0e-3f30-4fc1-8c47-f1f6552c1c2f'],27,,,,,,,,,,,,,,,,,,Barcelona,217,1887,Pass,,1,10.15332457867865,1H
,,,,,,,,,,,,,,,,,1.477352,,,,,,,,,,,,,e39e52e3-cb15-485b-ad12-0b448ed3393a,1286,,"[53.4, 45.2]",3773386,31,,,,,1.6715773,,Right Foot,,,,"[51.6, 63.0]",Ground Pass,,17.89078,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Right Defensive Midfield,53,Barcelona,217,['a7b2435e-ab00-4c2d-9b88-3ea98377f0a2'],30,,,,,,,,,,,,,,,,,,Barcelona,217,1890,Pass,,1,17.89077974823903,1H
,,,,,,,,,,,,,,,,,1.523954,,,,,,,,,,,,,0c625897-a044-4704-a587-50f7ff585043,1288,,"[51.6, 63.0]",3773386,31,,,,,-2.00639,,Right Foot,,,,"[44.2, 47.1]",Ground Pass,,17.537674,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Kick Off,Sergi Roberto Carnicer,6379.0,Right Back,53,Barcelona,217,['22141a56-d833-47c9-82f0-d199e23fc12a'],32,,,,,,,,,,,,,,,,,,Barcelona,217,1892,Pass,,1,17.53767373399334,1H
,,,,,,,,,,,,,,,,,1.438842,,,,,,,,,,,,,b54033d8-4f4d-4866-9af4-67daf81ce122,1291,,"[44.3, 47.1]",3773386,31,,,,,-1.3134726,,Right Foot,,,,"[49.3, 28.1]",Ground Pass,,19.646883,,,,Clément Lenglet,6826.0,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,53,Barcelona,217,['b1d95308-d1cf-4757-b86b-bee6e0f841b9'],34,,,,,,,,,,,,,,,,,,Barcelona,217,1894,Pass,,1,19.6468827043885,1H
,,,,,,,,,,,,,,,,,0.718396,,,,,,,,,,,,,ec7fa192-ac62-4e58-992c-9861444f3d51,1294,,"[56.4, 23.7]",3773386,31,,,,,0.13029216,,Left Foot,,,,"[70.9, 25.6]",Ground Pass,,14.623953,,,,Antoine Griezmann,5487.0,,,,,,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,53,Barcelona,217,['c6885363-5082-47d7-93fe-0b91bb411e4f'],39,,,,,,,,,,,,,,,,,,Barcelona,217,1899,Pass,,1,14.623952953972474,1H
,,,,,,,,,,,,,,,,,0.912292,,,,,,,,,,,,,5a7e6801-3e6f-4e77-8ebf-3582c8a2630e,1296,,"[70.9, 25.6]",3773386,31,,,,,-1.5961074,,Left Foot,,,,"[70.7, 17.7]",Ground Pass,,7.902531,,,,Frenkie de Jong,8118.0,,,,,,1,From Kick Off,Antoine Griezmann,5487.0,Center Forward,53,Barcelona,217,['e930ec7c-4272-43c0-b5ab-2d4c29db8d4c'],40,,,,,,,,,,,,,,,,,,Barcelona,217,1900,Pass,,1,7.9025312400521415,1H
,,,,,,,,,,,,,,,,,0.478969,,,,,,,,,,,,,2a0a1fbf-cbee-4368-911e-4d6893239e4d,1300,,"[71.3, 15.4]",3773386,31,,,,,0.24497867,,Right Foot,,,,"[76.1, 16.6]",Ground Pass,,4.9477267,,Incomplete,,Antoine Griezmann,5487.0,,,,,,1,From Kick Off,Frenkie de Jong,8118.0,Left Defensive Midfield,53,Barcelona,217,"['1bd5c8be-cf6c-4400-8cb0-d9d85a687c52', '7d85efa9-c01f-4484-a4a3-b97129636fc4', 'dac6de54-3f9c-46e5-a732-7163a7e73ca0']",41,,,,,,,,,,,,,,,,,,Barcelona,217,1901,Pass,True,0,4.94772675074119,1H
,,,,,,,,,,,,,,,,,1.400457,,,,,,,,,,,,,5d9419df-ae1e-4893-b9c2-44b726cee42f,1309,,"[78.0, 7.0]",3773386,31,,,,,1.5232133,,Left Foot,,,True,"[78.4, 15.4]",Low Pass,,8.409518,,,,Anssumane Fati,30756.0,,,,,Recovery,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,53,Barcelona,217,"['15972a3e-3691-41af-9f86-3909d84ce709', '2541316d-a1cd-4e06-82d0-65f6db902867', 'efb498ef-1669-4d97-98bb-1e8f67660f9b']",44,,,,,,,,,,,,,,,,,,Barcelona,217,1904,Pass,True,1,8.409518416651457,1H
,,,,,,,,,,,,,,,,,1.481023,,,,,,,,,,,,,683c5cb4-286f-45f7-85de-e525e4cd368e,1314,,"[78.7, 14.3]",3773386,31,,,,,3.0472786,,Right Foot,,,,"[71.3, 15.0]",Low Pass,,7.4330344,,,,Frenkie de Jong,8118.0,,,,,,1,From Kick Off,Anssumane Fati,30756.0,Left Wing,53,Barcelona,217,"['1ead7fe2-5782-4d6d-b640-6199503cbc25', '2a710091-983e-4947-88ac-6018c2b2954c']",46,,,,,,,,,,,,,,,,,,Barcelona,217,1906,Pass,True,1,7.433034373659258,1H
